,Unnamed: 0,ID,Z_RGES,Z_Up,Z_Down,Penalty,SMILES,GNN_prob,GNN_pred,score_mcts
0,0,ZINC000052509362,-8.744065741,-6.74451839,1.999547351,0.12113095199999999,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,0.94879997,1,0.9487999356258532
1,1,ZINC000004991267,-8.387660416000001,-4.5178512269999995,3.86980919,0.095833333,Oc1c(Cl)cc(Cl)cc1/C=N/Nc1cccc2cccnc12,0.17974016,0,0.17973996588873556
2,2,ZINC000001587769,-8.087895178,-5.157827364,2.9300678139999996,0.146577381,Cc1ccnc(N[C@@H](c2ccccc2)c2ccc3cccnc3c2O)c1,0.42117748,0,0.4211775497708369
3,3,ZINC000040157965,-8.008293822,-6.62667892,1.3816149009999998,0.126636905,C=CC(=O)NCc1ccc(C(=O)Nc2ccccc2Oc2ccc(OCC)cc2)cc1,0.81568766,1,0.8156877136255859
4,4,ZINC000038166206,-7.865754367,-5.77197775,2.093776617,0.124702381,O=c1c2c(-c3ccc(Cl)cc3)csc2ncn1/N=C/c1cccc([N+](=O)[O-])c1O,0.6841066,1,0.6841065584288676
5,5,ZINC000005215902,-7.75062938,-5.331170848,2.419458531,0.108482143,Oc1ccc2c(c1)Oc1ncn3nc(-c4ccncc4)nc3c1[C@@H]2c1ccccc1,0.63849765,1,0.6384975539544799
6,6,ZINC000008974227,-7.440524833,-4.768515466,2.6720093680000003,0.104910714,Oc1ccc2c(c1)Oc1ncn3nc(-c4ccc(Cl)cc4)nc3c1[C@H]2c1cccnc1,0.33450440000000004,0,0.33450438600443855
7,7,ZINC000012421839,-7.321595897999999,-5.510474317000001,1.8111215809999999,0.053571429000000004,O=C(Nc1nc2ccc(F)cc2s1)c1cnc2ccccc2c1O,0.8712869000000001,1,0.8712868623647391
8,8,ZINC000254821236,-7.265865201,-4.282128625,2.983736576,0.10431547599999999,O=C[C@@]12[C@@H]3[C@@H]4[C@H]([C@H]5CC=C[C@@H]53)[C@@H]3[C@H]5[C@@H]4[C@@H]1[C@@H]1CC[C@@H](O[C@@H]32)[C@H]15,0.00096096,0,0.0009609597209838435
9,9,ZINC000022574023,-7.097259746000001,-5.407106074,1.6901536719999999,0.11532738099999999,Cc1ccc(S(=O)(=O)c2cnc3ccc(F)cc3c2N2CCN(C)CC2)cc1C,0.5537827,1,0.5537826911023283
10,10,ZINC000005347190,-7.077540735,-5.200357905,1.87718283,0.108482143,Oc1ccc2c(c1)Oc1ncn3nc(-c4cccnc4)nc3c1[C@@H]2c1cccnc1,0.5707459,1,0.5707458371929423
11,11,ZINC000004178900,-7.0532398160000005,-4.291562483,2.761677333,0.121875,Cc1ccnc(N[C@@H](c2ccccc2F)c2ccc3cccnc3c2O)c1,0.49833003,0,0.4983299907802564
12,12,ZINC000000188864,-7.013731452,-5.144787054,1.8689443980000002,0.07991071400000001,c1cc2c(cc1C1CCCC1)c1c3n2CCN[C@@H]3CCC1,0.9624271999999999,1,0.9624272047683332
13,13,ZINC000222773583,-6.931066368,-4.0357906230000005,2.895275745,0.09389881,Nc1nc(NCc2ccc(C(F)(F)F)cc2F)cc(C2CC(N)C2)n1,0.8570344000000001,1,0.8570343089373769
14,14,ZINC000000935965,-6.902443996000001,-4.8699314639999995,2.0325125319999997,0.089285714,O=C(Cn1cnc2scc(-c3ccccc3)c2c1=O)Nc1ccccc1C(F)(F)F,0.8670322,1,0.8670321820636648
15,15,ZINC000009088297,-6.8452585379999995,-5.24919007,1.5960684680000001,0.075,O=C(Nc1cc(O)nc2nc(-c3ccccc3)nn12)c1ccc([N+](=O)[O-])cc1,0.84162223,1,0.841622246753824
16,16,ZINC000015074987,-6.660507465,-5.026642449,1.633865016,0.12440476199999999,COc1ccc2cc(-c3n[nH]cc3CN(C)[C@@H](C)c3ccon3)ccc2c1,0.37276956,0,0.3727694666165766
17,17,ZINC000218673809,-6.613751848,-4.672708175,1.941043673,0.06428571400000001,CC(C)(C)OC(=O)N[C@@]1(C=O)[C@H](c2cccc(Cl)c2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,0.47457078,0,0.47457067139528375
18,18,ZINC000013690102,-6.508966117999999,-5.07149602,1.437470099,0.09092261900000001,O=C1C[C@H](c2ccc(OCCc3ccccc3)cc2)c2c(O)nc3nc4ccccc4n3c2N1,0.62580234,1,0.6258023526239886
19,19,ZINC000054114290,-6.505903836,-2.222609676,4.283294161000001,0.17797619,Oc1cccnc1N[C@H](c1ccc(OC(F)F)cc1)c1ccc2cccnc2c1O,0.31025785,0,0.3102578119163208
20,20,ZINC000012198624,-6.466338402000001,-5.458165335,1.008173066,0.076636905,COc1ccc2cc(-c3n[nH]cc3CNCCCOc3cccnc3)ccc2c1,0.5047104,1,0.5047103334808708
21,21,ZINC000009831132,-6.4654434179999996,-4.385664631,2.079778788,0.065922619,COc1cc2nc(NCc3ccc(F)cc3)n3nc(-c4ccccc4)nc3c2cc1OC,0.78590626,1,0.785906241004553
22,22,ZINC000004595567,-6.447239646,-2.255783563,4.191456083,0.130803571,Oc1c(Cl)cc(Cl)cc1/C=N/Nc1ncc(Br)cn1,0.14193529,0,0.14193513892155388
23,23,ZINC000055108561,-6.440645002,-4.438200238,2.0024447640000003,0.074702381,C=CCn1cc(CN[C@@H](CC(C)C)c2ncnn2C)c(C)n1,0.9320318000000001,1,0.93203177589127
24,24,ZINC000018204131,-6.434877478,-4.5407693280000005,1.89410815,0.101636905,CC(C)(C)c1ccc(C(=O)Nc2cc(O)nc3nc(-c4ccccc4)nn23)cc1,0.5799126,1,0.5799126205259602
25,25,ZINC000017179937,-6.4058795,-4.196691965,2.209187535,0.063988095,COc1ccccc1N(Cc1cc2ccccc2[nH]c1=O)C(=O)c1cccc([N+](=O)[O-])c1,0.9427418,1,0.9427418119157439
26,26,ZINC000299817585,-6.380965787,-3.324068529,3.056897259,0.062053570999999995,CC1=C[C@@]23C(=O)[C@@H](C=C4COC(C)(C)O[C@H]4[C@@]24OC(C)(C)O[C@@H]14)[C@@H]1[C@@H](C[C@H]3C)C1(C)C,0.98976755,1,0.9897675644323357
27,27,ZINC000015423604,-6.358691464,-3.699493494,2.65919797,0.060416667,FC(F)(F)c1ccccc1NCc1cccc2[nH]ccc12,0.6800215999999999,1,0.6800214700324938
28,28,ZINC000078914916,-6.3240612579999995,-4.371624742,1.952436516,0.09613095199999999,O=C(c1cn2cccnc2n1)N(Cc1ccco1)c1ccc(F)cc1,0.9190013000000001,1,0.9190012657604589
29,29,ZINC000000463024,-6.301064876,-4.011009076000001,2.2900557999999998,0.051636905,Cc1cc(NC(=O)/C=C/c2ccccc2[N+](=O)[O-])no1,0.9948345999999999,1,0.9948345849372675
30,30,ZINC000067434188,-6.255522523,-3.805625942,2.449896581,0.042857143,O=C1N(CCC2CCCCC2)CCC[C@@]1(O)CNCc1cnn2cccnc12,0.9655549999999999,1,0.9655549837927788
31,31,ZINC000019889621,-6.229733085,-3.446289844,2.78344324,0.08645833300000001,FC(F)(F)c1ccccc1CN1CCN(C[C@@H]2CC=CCC2)CC1,0.9655889999999999,1,0.9655890002860593
32,32,ZINC000096243497,-6.228748447,-3.2655216410000003,2.963226805,0.08125,COc1ccc(C(=O)N2CCC3(CC2)CCn2c(-c4cnn(C)c4)cnc23)cc1,0.9603392,1,0.9603391704619112
33,33,ZINC000008952219,-6.214113777000001,-3.481838993,2.732274784,0.051339286,COc1ccc(-c2cnc(N3N=C(c4ccccc4)/C(=N/Nc4ccccc4O)C3=O)s2)cc1,0.41754663,0,0.4175464720726554
34,34,ZINC000093416449,-6.212993953,-2.444184541,3.7688094110000003,0.047767857000000004,FC(F)C(F)(F)CN1CCN(C[C@@H]2CC=CCC2)CC1,0.97898626,1,0.9789862678695462
35,35,ZINC000103932729,-6.208853241,-4.253408296,1.9554449440000001,0.063988095,COc1ccc([N+](=O)[O-])cc1N1C(=O)[C@@H]2[C@H]3CCCN3[C@@]3(C(=O)Nc4ccc(Cl)cc43)[C@@H]2C1=O,0.6575865,1,0.6575863665291477
36,36,ZINC000408688680,-6.1807758989999995,-3.9639634619999997,2.2168124369999997,0.071428571,O=C(c1cccc([N+](=O)[O-])c1)N(Cc1ccc(Cl)cc1Cl)N1C(=O)[C@H]2[C@H]3CC[C@@H](C3)[C@H]2C1=O,0.91526765,1,0.9152677211926764
37,37,ZINC000101166976,-6.152685895,-3.376880147,2.7758057480000002,0.070833333,Clc1ccc(C2=C[C@H](c3c(Cl)cccc3Cl)n3nnnc3N2)cc1,0.4679964,0,0.4679963464564399
38,38,ZINC000021873631,-6.152289927000001,-3.674887669,2.477402258,0.065625,Cn1ncc2c(Nc3ccc(F)cc3)nc(N3CCC(Cc4ccccc4)CC3)nc21,0.9246537,1,0.9246537141812817
39,39,ZINC000045944545,-6.139757834,-3.154068185,2.985689649,0.09136904800000001,Cc1cccc(N[C@@H](c2ccccn2)c2cc(Cl)c3cccnc3c2O)n1,0.4941031,0,0.4941027678116203
40,40,ZINC000408894905,-6.09211575,-3.858753736,2.233362014,0.069494048,CCOc1ccccc1/C=C1\C(=O)N(CCc2ccc(OC)cc2)C(C)=C1C(=O)OC,0.007386634,0,0.007386623511905768
41,41,ZINC000008432688,-6.088086821,-4.368638413999999,1.719448408,0.10104166699999999,CCCCCCCCCOc1ccc(/C(C)=N/N=C2\NC(=O)CS2)cc1,0.82460755,1,0.8246076019073616
42,42,ZINC000019634177,-6.077683692999999,-3.103564518,2.974119175,0.040625,OCCN1CCN(C[C@H]2CC=CCC2)CC1,0.9936695,1,0.9936695218005477
43,43,ZINC000015276256,-6.036376655,-4.290535153,1.745841502,0.057142857000000005,C[C@H]1N[C@]2(C(=O)N(C/C=C\c3ccccc3)c3ccccc32)[C@@H]2C(=O)N(Cc3ccccc3)C(=O)[C@H]12,0.062383565999999994,0,0.06238355987206735
44,44,ZINC000009374491,-6.0260284660000005,-4.109802528,1.916225939,0.081845238,CCOc1ccc(N(Cc2cc3cccc(C)c3[nH]c2=O)C(=O)c2cccc([N+](=O)[O-])c2)cc1,0.8924745000000001,1,0.8924745045833185
45,45,ZINC000104054531,-6.016729807000001,-2.1391283519999997,3.877601455,0.080059524,CC(=O)O[C@H]1CC[C@H]2[C@H]3CCC(=O)CC(=O)CCC(=O)[C@@H]3CC[C@]12C,0.018143585,0,0.018143582803905565
46,46,ZINC000008974838,-6.010227577999999,-3.422466866,2.587760713,0.046130952,CN(C)c1ccc(-c2nc3c4c(ncn3n2)OC2=C(C(=O)CCC2)[C@@H]4c2ccco2)cc1,0.5103957,1,0.5103957610773803
47,47,ZINC000004999770,-6.003678064,-4.609449578,1.394228486,0.044494048,COc1cccc(CNc2nnnn2C)c1OCc1ccc(C)cc1,0.35658708,0,0.3565871859641677
48,48,ZINC000257294129,-6.001114252000001,-3.123400321,2.877713931,0.058184524,CN(Cc1ccc(OCCOCCO)cc1)C[C@@H](O)Cn1ccc2ccccc21,0.546533,1,0.5465330211866529
49,49,ZINC000017195742,-5.97738953,-2.824174999,3.153214532,0.037053571,COc1cccc(N(Cc2cc3cccc(C)c3[nH]c2=O)C(=O)c2cccc([N+](=O)[O-])c2)c1,0.9025652,1,0.902565266788136
50,50,ZINC000019788046,-5.958815887999999,-3.316387367,2.642428521,0.08839285699999999,Clc1ccccc1CN1CCN(C[C@H]2CC=CCC2)CC1,0.9938607,1,0.9938607295136493
51,51,ZINC000009168715,-5.953804352000001,-4.012760678999999,1.941043673,0.07306547599999999,O=C1C[C@@H](c2ccc(C(F)(F)F)cc2)c2c(nc(-c3ccccc3)[nH]c2=O)N1,0.6762868000000001,1,0.6762867558399424
52,52,ZINC000008997233,-5.936490697000001,-3.493966367,2.44252433,0.079315476,COc1ccc2c(c1)c(/C=C/c1cccc(C)[n+]1C)cn2C,0.9608136,1,0.9608135902317378
53,53,ZINC000004543815,-5.857813735,-3.6639529260000003,2.193860808,0.063988095,CCCCOCCCNC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1,0.9637072,1,0.9637071833642455
54,54,ZINC000102697356,-5.8556788310000005,-4.852929398000001,1.002749433,0.063690476,CCN(C[C@H]1CCN(C(=O)[C@@H]2C[C@@H]3CC[C@@H]2O3)C1)CC(F)(F)F,0.79202706,1,0.7920269027921646
55,55,ZINC001083809204,-5.8397051620000004,-3.714443152,2.125262009,0.055208333,CC[C@H](C)OCCC(F)(F)C(F)(F)Br,0.9875995000000001,1,0.9875994786752162
56,56,ZINC000012550236,-5.792128237000001,-4.203941774,1.5881864630000002,0.058779762,C[C@@]1(CCc2ccccc2)NC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O,0.85456556,1,0.8545655571626171
57,57,ZINC000009972123,-5.768570779,-4.079876259,1.688694521,0.046428570999999995,C[C@@H]1N[C@]2(C(=O)N(C/C=C\c3ccccc3)c3ccccc32)[C@@H]2C(=O)N(Cc3ccccc3)C(=O)[C@@H]12,0.09710387,0,0.09710381205546509
58,58,ZINC000005348369,-5.744273662,-3.654980663,2.089292998,0.07306547599999999,O=C1CCCC2=C1[C@@H](c1ccco1)c1c(ncn3nc(-c4ccncc4)nc13)O2,0.046244400000000005,0,0.046244418326192464
59,59,ZINC000257329135,-5.721095407999999,-3.1110175410000003,2.6100778680000003,0.033779762000000005,O=C(c1ccc(OCCN2CCCCC2)cc1)N1CCC[C@@H]1c1nc(Cc2ccc(F)cc2)n[nH]1,0.84711313,1,0.8471131860581113
60,60,ZINC000005346093,-5.720840432999999,-3.207417113,2.51342332,0.044494048,O=C1CCCC2=C1[C@@H](c1ccccc1)c1c(ncn3nc(-c4ccncc4)nc13)O2,0.10108331599999999,0,0.10108333039311576
61,61,ZINC000009281462,-5.719930174,-4.531170389,1.188759785,0.12247023800000001,COc1ccc([C@@H]2c3ccc(O)cc3Oc3ncn4nc(-c5ccc(N(C)C)cc5)nc4c32)cc1OC,0.47803873,0,0.4780387380486868
62,62,ZINC000008604731,-5.709116093,-3.535221745,2.173894348,0.069196429,COc1ccc(CCNc2nc3cc(OC)c(OC)cc3c3nc(-c4cccnc4)nn23)cc1OC,0.37678638,0,0.3767863772041899
63,63,ZINC000020673945,-5.702301689,-3.7484220560000003,1.9538796330000001,0.060714286,CCOc1cccc([C@H]2C3=C(CCCC3=O)Nc3nc(N4CCCCC4)[nH]c(=O)c32)c1,0.5454568000000001,1,0.5454570340829692
64,64,ZINC000408546967,-5.654632728999999,-3.338423441,2.316209289,0.055208333,Cc1ccc(N([C@H](C)C(=O)Nc2ccc(F)cc2F)S(C)(=O)=O)cc1C,0.44122687,0,0.4412266664001685
65,65,ZINC000013676880,-5.638098069,-1.663198283,3.974899787,0.041666667000000004,CS(=O)(=O)N(Cc1ccc(F)cc1)c1ccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)cc1,0.96834093,1,0.9683409205304752
66,66,ZINC000005956910,-5.632099959,-1.0775785009999999,4.554521458,0.050446429,COc1ccc([C@@H]2CC(c3c(O)cc(C)oc3=O)=NCCS2)c(OC)c1,0.21122685,0,0.2112269087404738
67,67,ZINC000017072569,-5.622175941,-2.812164992,2.8100109489999996,0.067261905,CCn1cc(-c2nc3c4sc5nc(C)cc(C)c5c4ncn3n2)cn1,0.8203280000000001,1,0.8203279709876463
68,68,ZINC000670430993,-5.62212128,-3.783062582,1.839058699,0.09360119,O=[N+]([O-])C1=C[C@@H]2Oc3cc4c(cc3=N[C@H]2C=C1)Oc1cc([N+](=O)[O-])ccc1N=4,0.90335035,1,0.9033504220350699
69,69,ZINC000009210095,-5.615036517,-3.780763049,1.8342734680000001,0.063988095,COc1ccc(-c2nc3c4c(ncn3n2)Oc2cc(O)ccc2[C@H]4c2ccc(OC)c(OC)c2)cc1,0.13847908,0,0.13847906334452817
70,70,ZINC000178993489,-5.61296748,-2.9043045839999997,2.7086628960000003,0.03735119,O=C([C@@H]1CC[C@@H]2CCCC[C@H]2C1)N1CCN(C[C@@H]2CCOC2)CC1,0.16933808,0,0.16933811762954154
71,71,ZINC000004024658,-5.609376857000001,-2.20402952,3.4053473380000003,0.061160714000000005,Cc1ccc(O)c(C(=O)/C=C/c2cc(Br)cc3c2OCOC3)c1,0.4950448,0,0.4950448060385896
72,72,ZINC000952988484,-5.591629012,-3.246772483,2.344856529,0.028571429,Nc1nc2c(c(C(=O)NCCn3nc(-c4ccccc4)ccc3=O)n1)CCCC2,0.7355403,1,0.7355402031971058
73,73,ZINC000001807651,-5.5910626070000005,-3.4690127910000004,2.122049816,0.060119048,O=C(CCCCCN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)Nc1ccccc1C(F)(F)F,0.98039067,1,0.9803906373161798
74,74,ZINC000005783179,-5.575563959,-2.9535979560000003,2.6219660030000003,0.05327381,O=C/C=C/C1=C2O[C@H]3C=CC=CC3=C[C@@H]2c2ccccc21,0.8306363000000001,1,0.8306362962445494
75,75,ZINC001775972757,-5.562336256,-3.77010816,1.7922280959999999,0.060714286,CO[C@H](CNc1ncnc2ccsc12)c1ccc(C)s1,0.8788450999999999,1,0.8788449725536692
76,76,ZINC000097202110,-5.557464754,-2.0902053940000003,3.46725936,0.040625,Cc1nc(N2CCC(c3cnn(C)c3)CC2)c2cnn(C)c2n1,0.9551908000000001,1,0.9551908317948187
77,77,ZINC000008665702,-5.538410477999999,-1.960660272,3.577750206,0.013988095,CC(C)(C)c1cc([C@H]2COC(=O)COCCOCC(=O)OCCOCCO2)cc(C(C)(C)C)c1O,0.9414181,1,0.9414180993000941
78,78,ZINC000013142115,-5.537611198,-3.5050986660000003,2.0325125319999997,0.053571429000000004,COc1ccc([C@@H]2c3ccc(O)cc3Oc3ncn4nc(-c5ccncc5)nc4c32)cc1OC,0.4507392,0,0.45073912258285964
79,79,ZINC000225705958,-5.535293278999999,-2.7612684410000004,2.7740248380000003,0.02827381,O=C(c1ccoc1)N1CCC(Oc2cccc3cccnc23)CC1,0.82634056,1,0.8263405222358565
80,80,ZINC001772820285,-5.5349571829999995,-3.155172448,2.379784735,0.044494048,CC(C)=CC(=O)O[C@@H]1[C@H](OC(=O)C(C)C)c2c(ccc3ccc(=O)oc23)OC1(C)C,0.21129137,0,0.2112914766742855
81,81,ZINC000004839238,-5.53275684,-3.9239982139999996,1.608758626,0.021428571,O=C(CCN1C(=O)/C(=C\c2ccccc2)SC1=S)Nc1ccccc1[N+](=O)[O-],0.9702638000000001,1,0.9702637763509632
82,82,ZINC000390834252,-5.522899914,-3.421442882,2.101457032,0.06755952400000001,O=C(Nc1ccccc1C(F)(F)F)c1ccc([C@@H]2CCCOC2)cc1,0.86012334,1,0.8601233282135199
83,83,ZINC000035647603,-5.520690067,-1.489172241,4.031517827,0.034821429,COc1ccccc1NC1=NC(=O)/C(=C\c2cc(OC)c(OC)c(OC)c2)S1,0.6970353,1,0.6970352762946702
84,84,ZINC000585269692,-5.510586943,-2.340527888,3.170059055,0.031547619,CCOCCOc1ccc(CN(C)C[C@@]2(O)CCN(c3ccc(F)cn3)C2)cc1,0.94163936,1,0.9416393819955832
85,85,ZINC000005070691,-5.454273176,-4.140154861,1.314118315,0.065922619,Cc1ccc(C(=O)N(c2cccc(Cl)c2)[C@H]2C=CS(=O)(=O)C2)cc1C,0.9141668,1,0.9141668668838605
86,86,ZINC000306123976,-5.447441935,-2.881838151,2.565603784,0.042559524,C[C@@H]1C[C@H]1C(=O)N1CC2(C1)[C@H](COCC1CC1)CCS2(=O)=O,0.99495125,1,0.9949512499664951
87,87,ZINC000808073836,-5.439922655,-3.694081153,1.745841502,0.042857143,O[C@@H](CNc1ncnc2ccsc12)c1ccc(C(F)(F)F)cc1,0.67990303,1,0.679903052754582
88,88,ZINC000009329379,-5.4253645829999995,-4.123200359,1.302164224,0.07827381,COc1ccc([C@@H]2c3ccc(O)cc3Oc3ncn4nc(-c5ccccc5)nc4c32)cc1OC,0.5080458999999999,1,0.5080458534474497
89,89,ZINC000100500328,-5.418486917,-1.585763681,3.832723236,0.09047619,O/N=C1/[C@H]2[C@H]3C[C@@H]4[C@@H]2C2(OCCO2)[C@H]2[C@H]1[C@@H]3[C@@H]42,0.23579156,0,0.235791764976386
90,90,ZINC000100061847,-5.402992632,-2.9947684989999996,2.408224133,0.044494048,C/C=C(/C)C(=O)O[C@H]1[C@@H]2O[C@H]2[C@@]2(CO2)[C@H]2[C@H]3OC(=O)[C@H](C)[C@@H]3CC[C@]12C,0.09626712,0,0.09626717902616441
91,91,ZINC000009192366,-5.402334167999999,-3.790966814,1.611367355,0.065922619,COc1ccc([C@H]2c3ccc(O)cc3Oc3ncn4nc(-c5ccncc5)nc4c32)cc1OC,0.25083017,0,0.25083011934438215
92,92,ZINC000409067023,-5.39806113,-1.8879616259999998,3.510099504,0.071577381,N#Cc1ccccc1Cn1cc(/C=N/Nc2ncccc2[N+](=O)[O-])c2ccccc21,0.37534285,0,0.375342719263816
93,93,ZINC000239038461,-5.3964501920000005,-3.2972184999999996,2.099231692,0.054910714000000006,C1C2CC3CC1CC(C2)C3N1CCN([C@@H]2C[C@H]3CC[C@H]2C3)CC1,0.9999005,1,0.9999005164526562
94,94,ZINC000009348878,-5.391331788,-3.451842477,1.9394893119999999,0.048065475999999996,COc1ccc(-c2nc3c4c(ncn3n2)Oc2cc(O)ccc2[C@H]4c2cccnc2)cc1,0.17520238,0,0.1752023369311955
95,95,ZINC000584903838,-5.364738974,-1.740142549,3.624596425,0.04880952400000001,O=C(C(=O)N1CCCN(C(=O)c2ccoc2)CC1)N1CCCC1,0.99864274,1,0.9986427472120144
96,96,ZINC000408703432,-5.35408402,-3.942214023,1.411869997,0.084821429,C[C@@H](C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)N(c1ccc2c(c1)OCCO2)S(C)(=O)=O,0.7944376,1,0.794437559702206
97,97,ZINC000031549542,-5.352611293,-3.573452902,1.779158391,0.051636905,O=C(CCOc1cccc([N+](=O)[O-])c1)Nc1ccc(F)cc1,0.9957444,1,0.9957444331672147
98,98,ZINC000021926481,-5.34846202,-2.808420547,2.540041473,0.049702381,COC(=O)c1ncn2c1C(=O)N(c1cccc(OC)c1)[C@](C)(C(=O)NCc1ccccc1OC)C2,0.14481264,0,0.1448126676281936
99,99,ZINC000253501813,-5.345615973,-1.230837474,4.114778499,0.13735119,CC(C)(O)[C@H]1CC[C@@](C)([C@@H]2[C@H](O)C[C@@]3(C)[C@H]4C[C@H](O)[C@H]5C(C)(C)[C@H](O)CC[C@@]56C[C@@]46CC[C@]23C)O1,0.9270769,1,0.9270769394396942
100,100,ZINC000004088569,-5.325586311,-1.644424348,3.681161962,0.045238095,COc1ccc(OC)c(-c2ncc(NC(=O)c3ccc4ncsc4c3)s2)c1,0.69759107,1,0.6975912766496125
101,101,ZINC001772705896,-5.314756974,-2.020196805,3.294560169,0.057886905,CC[C@@H](Nc1ncc(F)c(OC)n1)c1cn2cccnc2n1,0.1028232,0,0.10282309091167612
102,102,ZINC000059514352,-5.313847748,-3.6770658789999997,1.636781869,0.06235119,FC(F)(F)c1cccc(/C=N/Nc2nc(N3CCCC3)nc(N3CCOCC3)n2)c1,0.93413013,1,0.9341301863642147
103,103,ZINC000101166968,-5.298891564,-3.12822079,2.170670775,0.060119048,Clc1ccc(C2=C[C@@H](c3c(Cl)cccc3Cl)n3nnnc3N2)cc1,0.85954046,1,0.8595403744257626
104,104,ZINC000409112549,-5.29866985,-3.859234504,1.439435346,0.021428571,O=C(CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1)NCc1ccccc1Cl,0.6804228,1,0.680422705896395
105,105,ZINC000224124777,-5.2877758660000005,-3.495547771,1.7922280959999999,0.060714286,Cc1ccc(OCCNC(=O)CN(c2ccc(F)cc2)S(=O)(=O)c2ccccc2)cc1Cl,0.9074626,1,0.9074625467431073
106,106,ZINC000101078836,-5.275195402,-2.586748934,2.688446468,0.030208332999999997,Oc1ccc(F)cc1C1=C[C@@H](c2ccc(Cl)cc2Cl)n2ncnc2N1,0.98523843,1,0.9852383913350994
107,107,ZINC000020673479,-5.273455097,-4.139685528999999,1.133769568,0.055208333,C=CCN1C(=O)[C@@]2(Nc3ccccc3C(=O)N2Cc2ccco2)c2ccccc21,0.95666754,1,0.9566675439475077
108,108,ZINC000888104677,-5.273076886,-3.1014619989999996,2.171614887,0.06889881,COc1ccccc1CN1C=C(C(=O)Nc2ccccc2C(F)(F)F)C(C)=NS1(=O)=O,0.47680320000000004,0,0.4768027926750483
109,109,ZINC000004154843,-5.270249987,-2.6769111519999997,2.593338835,0.061755952,Cc1cc(-c2ccccc2)nc(N/N=C/c2cc(Cl)ccc2O)n1,0.35634878,0,0.3563486982065932
110,110,ZINC000255190770,-5.269621195,-3.503080925,1.766540269,0.079613095,C[N+]1=C(/C=C/c2ccc(-n3ccnn3)cc2)C(C)(C)c2ccccc21,0.65687925,1,0.6568793156703185
111,111,ZINC000005051373,-5.2690265919999995,-3.003124885,2.265901707,0.033779762000000005,COc1nc(N/N=C/c2ccc(Cl)cc2Cl)nc(N2CCCCC2)n1,0.8255128,1,0.825512784538414
112,112,ZINC000575613414,-5.265790088,-3.324068529,1.94172156,0.063690476,CN1c2ccc(F)cc2N(CCNC(=O)Nc2ccccc2C(F)(F)F)S1(=O)=O,0.8873238000000001,1,0.8873237853685698
113,113,ZINC000021262011,-5.256661423,-1.308365316,3.948296107,0.057291667000000004,CC(C)Oc1ccc(CN2CCc3nc(Nc4ccc5c(c4)OCCO5)ncc3C2)cc1,0.483833,0,0.48383294346307343
114,114,ZINC000408709650,-5.255183432,-3.27819555,1.976987881,0.037053571,COc1ccccc1CNC(=O)c1ccccc1NC(=O)C(=O)NCc1cccc(C)c1,0.96701974,1,0.9670197246615811
115,115,ZINC000021130785,-5.2540179,-1.759897021,3.4941208789999996,0.031547619,O=C(/C=C/c1ccccc1[N+](=O)[O-])NCc1ccc(C(=O)N2CCOCC2)cc1,0.9721021999999999,1,0.9721022571253705
116,116,ZINC000084494342,-5.253989365,-2.041416528,3.2125728369999997,0.052678570999999993,O=C1Nc2cc(Cl)ccc2/C1=C\c1cnc2ccc(Br)cn12,0.8369296,1,0.8369295954201879
117,117,ZINC000067774107,-5.253980984,-3.9347871910000003,1.319193793,0.033779762000000005,O=C1N(CCCc2ccccc2)CCC[C@]1(O)CNCc1cnn2cccnc12,0.19916314,0,0.199163289904891
118,118,ZINC000015682339,-5.246896445,-3.335667219,1.911229226,0.093303571,CN1CCN(c2nc(Nc3cccc(Cl)c3)c3cnn(C)c3n2)CC1,0.897402,1,0.8974020186324326
119,119,ZINC000104877966,-5.20438851,-2.693024575,2.5113639340000002,0.021428571,C=C[C@](C)(O)CC[C@@H]1[C@](C)(O)CC[C@@H]2C(C)(C)CCC[C@@]12C,0.026004141,0,0.026004115122649184
120,120,ZINC000020029618,-5.196840892,-2.6769111519999997,2.51992974,0.032142857000000004,c1ccc(CNc2ncnc3c2sc2nc(N4CCOCC4)c4c(c23)CCC4)cc1,0.9482863000000001,1,0.9482863806934047
121,121,ZINC000065526512,-5.182289752,-1.8015938969999998,3.380695855,0.047172619000000006,OC[C@@H](c1ccccc1)n1cnc(-c2ccccc2)c1-c1cnn2cccnc12,0.5109468,1,0.5109467492653618
122,122,ZINC000001406856,-5.174582332,-2.818455797,2.356126535,0.019494048,COc1cnc(-c2ccccc2)nc1Oc1ccc(F)cc1,0.8543752,1,0.854375163643431
123,123,ZINC000012652451,-5.168198439,-2.2534477230000003,2.9147507160000004,0.035416667,C=C[C@@H]1O[C@H]2CCCC[C@@H]2C2=CCCC[C@H]21,0.41741037,0,0.41741048803681663
